time;I(R1);I(R2);I(R3);I(R4);
0.000396723;0.0158683;0.0103188;-0.00228034;0.00165451;
0.000397723;0.0160102;0.0103187;-0.00195997;0.00165472;
0.000398723;0.015869;0.0103188;-0.00228001;0.00165451;
0.000399723;0.0160097;0.0103187;-0.0019603;0.00165472;
0.000400723;0.0158697;0.0103188;-0.00227968;0.00165451;
0.000401723;0.0160093;0.0103187;-0.00196063;0.00165472;
0.000402723;0.0158703;0.0103188;-0.00227935;0.00165451;
0.000403723;0.0160088;0.0103188;-0.00196096;0.00165472;
0.000404723;0.015871;0.0103189;-0.00227902;0.00165451;
0.000405723;0.0160083;0.0103188;-0.00196129;0.00165472;
0.000406723;0.0158716;0.0103189;-0.00227869;0.00165451;
0.000407723;0.0160079;0.0103188;-0.00196161;0.00165471;
0.000408723;0.0158723;0.0103189;-0.00227837;0.00165451;
0.000409723;0.0160074;0.0103188;-0.00196194;0.00165471;
0.000410723;0.0158729;0.0103189;-0.00227804;0.00165451;
0.000411723;0.0160069;0.0103188;-0.00196226;0.00165471;
0.000412723;0.0158735;0.0103189;-0.00227772;0.00165451;
0.000413723;0.0160065;0.0103188;-0.00196259;0.00165471;
0.000414723;0.0158741;0.0103189;-0.0022774;0.00165451;
0.000415723;0.016006;0.0103188;-0.00196291;0.00165471;
0.000416723;0.0158747;0.0103189;-0.00227707;0.00165452;
0.000417723;0.0160057;0.0103189;-0.00196323;0.00165471;
0.000418723;0.0158753;0.010319;-0.00227675;0.00165452;
0.000419723;0.0160053;0.0103189;-0.00196355;0.00165471;
0.000420723;0.0158759;0.010319;-0.00227643;0.00165452;
0.000421723;0.0160048;0.0103189;-0.00196387;0.00165471;
0.000422723;0.0158765;0.010319;-0.00227612;0.00165452;
0.000423723;0.0160044;0.0103189;-0.00196419;0.00165471;
0.000424723;0.015877;0.010319;-0.0022758;0.00165452;
0.000425723;0.0160039;0.0103189;-0.0019645;0.00165471;
0.000426723;0.0158776;0.010319;-0.00227548;0.00165452;
0.000427723;0.0160034;0.0103189;-0.00196482;0.00165471;
0.000428723;0.0158781;0.010319;-0.00227517;0.00165452;
0.000429723;0.016003;0.0103189;-0.00196513;0.00165471;
0.000430723;0.0158787;0.010319;-0.00227485;0.00165452;
0.000431723;0.0160026;0.0103189;-0.00196545;0.00165471;
0.000432723;0.0158792;0.010319;-0.00227454;0.00165452;
0.000433723;0.0160021;0.0103189;-0.00196576;0.00165471;
0.000434723;0.0158798;0.010319;-0.00227423;0.00165452;
0.000435723;0.0160017;0.010319;-0.00196607;0.00165471;
0.000436723;0.0158803;0.010319;-0.00227391;0.00165452;
0.000437723;0.0160013;0.010319;-0.00196638;0.00165471;
0.000438723;0.0158808;0.0103191;-0.0022736;0.00165452;
0.000439723;0.0160009;0.010319;-0.00196669;0.00165471;
0.000440723;0.0158813;0.0103191;-0.0022733;0.00165452;
0.000441723;0.0160005;0.010319;-0.001967;0.00165471;
0.000442723;0.0158819;0.0103191;-0.00227299;0.00165452;
0.000443723;0.016;0.010319;-0.00196731;0.00165471;
0.000444723;0.0158824;0.0103191;-0.00227268;0.00165452;
0.000445723;0.0159996;0.010319;-0.00196761;0.00165471;
0.000446723;0.0158829;0.0103191;-0.00227237;0.00165452;
0.000447723;0.0159992;0.010319;-0.00196792;0.00165471;
0.000448723;0.0158833;0.0103191;-0.00227207;0.00165452;
0.000449723;0.0159988;0.010319;-0.00196822;0.00165471;
0.000450723;0.0158838;0.0103191;-0.00227176;0.00165452;
0.000451723;0.0159984;0.010319;-0.00196853;0.00165471;
0.000452723;0.0158843;0.0103191;-0.00227146;0.00165452;
0.000453723;0.015998;0.010319;-0.00196883;0.00165471;
0.000454723;0.0158848;0.0103191;-0.00227116;0.00165452;
0.000455723;0.0159977;0.010319;-0.00196913;0.00165471;
0.000456723;0.0158853;0.0103191;-0.00227086;0.00165452;
0.000457723;0.0159973;0.010319;-0.00196943;0.00165471;
0.000458723;0.0158857;0.0103191;-0.00227056;0.00165452;
0.000459723;0.0159969;0.0103191;-0.00196973;0.0016547;
0.000460723;0.0158862;0.0103191;-0.00227026;0.00165452;
0.000461723;0.0159965;0.0103191;-0.00197003;0.0016547;
0.000462723;0.0158866;0.0103191;-0.00226996;0.00165452;
0.000463723;0.0159961;0.0103191;-0.00197033;0.0016547;
0.000464723;0.0158871;0.0103191;-0.00226966;0.00165452;
0.000465723;0.0159957;0.0103191;-0.00197063;0.0016547;
0.000466723;0.0158875;0.0103191;-0.00226936;0.00165452;
0.000467723;0.0159954;0.0103191;-0.00197092;0.0016547;
0.000468723;0.0158879;0.0103191;-0.00226907;0.00165452;
0.000469723;0.015995;0.0103191;-0.00197122;0.0016547;
0.000470723;0.0158884;0.0103192;-0.00226877;0.00165453;
0.000471723;0.0159946;0.0103191;-0.00197151;0.0016547;
0.000472723;0.0158888;0.0103192;-0.00226848;0.00165453;
0.000473723;0.0159943;0.0103191;-0.00197181;0.0016547;
0.000474723;0.0158892;0.0103192;-0.00226819;0.00165453;
0.000475723;0.0159939;0.0103191;-0.0019721;0.0016547;
0.000476723;0.0158896;0.0103192;-0.00226789;0.00165453;
0.000477723;0.0159936;0.0103191;-0.00197239;0.0016547;
0.000478723;0.0158901;0.0103192;-0.0022676;0.00165453;
0.000479723;0.0159932;0.0103191;-0.00197268;0.0016547;
0.000480723;0.0158905;0.0103192;-0.00226731;0.00165453;
0.000481723;0.0159929;0.0103191;-0.00197297;0.0016547;
0.000482723;0.0158909;0.0103192;-0.00226702;0.00165453;
0.000483723;0.0159925;0.0103191;-0.00197326;0.0016547;
0.000484723;0.0158913;0.0103192;-0.00226673;0.00165453;
0.000485723;0.0159922;0.0103191;-0.00197355;0.0016547;
0.000486723;0.0158917;0.0103192;-0.00226644;0.00165453;
0.000487723;0.0159918;0.0103191;-0.00197384;0.0016547;
0.000488723;0.015892;0.0103192;-0.00226616;0.00165453;
0.000489723;0.0159915;0.0103191;-0.00197412;0.0016547;
0.000490723;0.0158924;0.0103192;-0.00226587;0.00165453;
0.000491723;0.0159912;0.0103191;-0.00197441;0.0016547;
0.000492723;0.0158928;0.0103192;-0.00226558;0.00165453;
0.000493723;0.0159908;0.0103191;-0.0019747;0.0016547;
0.000494723;0.0158932;0.0103192;-0.0022653;0.00165453;
0.000495723;0.0159905;0.0103191;-0.00197498;0.0016547;
0.000496723;0.0158935;0.0103192;-0.00226501;0.00165453;
0.000497723;0.0159902;0.0103191;-0.00197526;0.0016547;
0.000498723;0.0158939;0.0103192;-0.00226473;0.00165453;
0.000499723;0.0159898;0.0103191;-0.00197555;0.0016547;
0.0005;0.0158947;0.0103192;-0.00226408;0.00165453;
0.0005001;0.0159411;0.0103192;-0.0021202;0.00165462;
0.000500218;0.0159407;0.0103191;-0.00211944;0.00165462;
0.00050035;0.0159388;0.010319;-0.00211981;0.00165462;
0.000500504;0.0159381;0.0103188;-0.002119;0.00165462;
0.000500812;0.0159347;0.0103184;-0.00211908;0.00165462;
0.000501428;0.0159298;0.0103175;-0.00211754;0.00165463;
0.000502428;0.0159198;0.010316;-0.00211652;0.00165464;
0.000503428;0.0159107;0.0103144;-0.00211435;0.00165465;
0.000504428;0.0158996;0.0103127;-0.00211329;0.00165466;
0.000505428;0.0158894;0.010311;-0.00211109;0.00165468;
0.000506428;0.0158768;0.0103091;-0.00211;0.00165469;
0.000507428;0.0158651;0.0103071;-0.00210777;0.0016547;
0.000508428;0.0158506;0.0103049;-0.00210664;0.00165471;
0.000509428;0.0158369;0.0103025;-0.00210437;0.00165472;
0.000510428;0.0158195;0.0102999;-0.0021032;0.00165473;
0.000511428;0.0158027;0.0102971;-0.0021009;0.00165474;
0.000512428;0.0157808;0.0102938;-0.00209969;0.00165475;
0.000513428;0.0157589;0.0102901;-0.00209735;0.00165477;
0.000514428;0.0157292;0.0102857;-0.00209609;0.00165478;
0.000515428;0.0156975;0.0102804;-0.0020937;0.00165479;
0.000516428;0.0156508;0.0102736;-0.0020924;0.0016548;
0.000517428;0.0155942;0.0102645;-0.00208996;0.00165481;
0.000518428;0.0154948;0.0102504;-0.00208858;0.00165483;
0.000519428;0.0153465;0.0102277;-0.00208605;0.00165484;
0.000520428;0.0150952;0.0101908;-0.00208457;0.00165485;
0.000521428;0.0148407;0.0101463;-0.00208196;0.00165486;
0.000522428;0.0145494;0.010099;-0.0020804;0.00165488;
0.000523428;0.0142891;0.0100511;-0.00207775;0.00165489;
0.000524428;0.0139977;0.0100024;-0.00207612;0.0016549;
0.000525428;0.0137369;0.00995274;-0.00207341;0.00165491;
0.000526428;0.013446;0.00990227;-0.00207173;0.00165493;
0.000527428;0.0131849;0.00985069;-0.00206896;0.00165494;
0.000528428;0.0128944;0.00979804;-0.0020672;0.00165495;
0.000529428;0.0126329;0.00974403;-0.00206436;0.00165497;
0.000530428;0.0123429;0.00968864;-0.00206252;0.00165498;
0.000531428;0.0120811;0.00963154;-0.00205961;0.00165499;
0.000532428;0.0117914;0.00957263;-0.0020577;0.001655;
0.000533428;0.0115294;0.00951149;-0.00205471;0.00165502;
0.000534428;0.0112401;0.00944791;-0.0020527;0.00165503;
0.000535428;0.0109779;0.00938135;-0.00204962;0.00165505;
0.000536428;0.010689;0.00931137;-0.00204751;0.00165506;
0.000537428;0.0104265;0.00923722;-0.00204433;0.00165507;
0.000538428;0.010138;0.00915814;-0.00204211;0.00165509;
0.000539428;0.00987528;0.00907296;-0.00203882;0.0016551;
0.000540428;0.00958718;0.00898039;-0.00203648;0.00165511;
0.000541428;0.00932431;0.00887859;-0.00203306;0.00165513;
0.000542428;0.00903661;0.0087655;-0.00203058;0.00165514;
0.000543428;0.0087736;0.00863842;-0.00202702;0.00165516;
0.000544428;0.0084863;0.00849468;-0.00202438;0.00165517;
0.000545428;0.00822319;0.00833156;-0.00202066;0.00165519;
0.000546428;0.00793631;0.00814747;-0.00201784;0.00165521;
0.000547428;0.00767312;0.0079422;-0.00201393;0.00165522;
0.000548428;0.00738666;0.00771762;-0.00201091;0.00165524;
0.000549428;0.0071234;0.00747694;-0.00200679;0.00165526;
0.00055;0.00695507;0.00733359;-0.00200516;0.00165526;
0.0005501;0.00695966;0.00730976;-0.00200491;0.00165527;
0.0005503;0.00695984;0.00726513;-0.0020049;0.00165527;
0.0005507;0.00695954;0.00719187;-0.00200489;0.00165527;
0.0005515;0.00695966;0.0070921;-0.00200486;0.00165527;
0.0005525;0.00695937;0.00702394;-0.00200485;0.00165527;
0.0005535;0.00695955;0.00699007;-0.00200484;0.00165527;
0.0005545;0.00695932;0.00697322;-0.00200484;0.00165527;
0.0005555;0.00695952;0.00696484;-0.00200484;0.00165527;
0.0005565;0.0069593;0.00696066;-0.00200484;0.00165527;
0.0005575;0.00695951;0.00695859;-0.00200484;0.00165527;
0.0005585;0.0069593;0.00695755;-0.00200484;0.00165527;
0.0005595;0.0069595;0.00695704;-0.00200484;0.00165527;
0.0005605;0.0069593;0.00695678;-0.00200484;0.00165527;
0.0005615;0.0069595;0.00695665;-0.00200484;0.00165527;
0.0005625;0.00695931;0.00695659;-0.00200484;0.00165527;
0.0005635;0.0069595;0.00695656;-0.00200484;0.00165527;
0.0005645;0.00695931;0.00695654;-0.00200484;0.00165527;
0.0005655;0.0069595;0.00695653;-0.00200484;0.00165527;
0.0005665;0.00695931;0.00695653;-0.00200484;0.00165527;
0.0005675;0.0069595;0.00695653;-0.00200484;0.00165527;
0.0005685;0.00695931;0.00695653;-0.00200484;0.00165527;
0.0005695;0.00695949;0.00695653;-0.00200484;0.00165527;
0.0005705;0.00695931;0.00695653;-0.00200484;0.00165527;
0.0005715;0.00695949;0.00695653;-0.00200484;0.00165527;
0.0005725;0.00695932;0.00695653;-0.00200484;0.00165527;
0.0005735;0.00695949;0.00695653;-0.00200484;0.00165527;
0.0005745;0.00695932;0.00695653;-0.00200484;0.00165527;
0.0005755;0.00695949;0.00695653;-0.00200484;0.00165527;
0.0005765;0.00695932;0.00695653;-0.00200484;0.00165527;
0.0005775;0.00695949;0.00695653;-0.00200484;0.00165527;
0.0005785;0.00695932;0.00695653;-0.00200484;0.00165527;
0.0005795;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005805;0.00695932;0.00695653;-0.00200484;0.00165527;
0.0005815;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005825;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005835;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005845;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005855;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005865;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005875;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005885;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005895;0.00695948;0.00695653;-0.00200484;0.00165527;
0.0005905;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005915;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0005925;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005935;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0005945;0.00695933;0.00695653;-0.00200484;0.00165527;
0.0005955;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0005965;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0005975;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0005985;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0005995;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0006005;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0006015;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0006025;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0006035;0.00695947;0.00695653;-0.00200484;0.00165527;
0.0006045;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0006055;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006065;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0006075;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006085;0.00695934;0.00695653;-0.00200484;0.00165527;
0.0006095;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006105;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006115;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006125;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006135;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006145;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006155;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006165;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006175;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006185;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006195;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006205;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006215;0.00695946;0.00695653;-0.00200484;0.00165527;
0.0006225;0.00695935;0.00695653;-0.00200484;0.00165527;
0.0006235;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0006245;0.00695935;0.00695653;-0.00200484;0.00165527;
0.000625;0.00695945;0.00695653;-0.00200484;0.00165527;
0.0006251;0.0069594;0.00695653;-0.00200484;0.0015459;
0.0006253;0.00695939;0.00695652;-0.00200483;0.00132738;
0.0006257;0.00695939;0.00695652;-0.00200482;0.000890932;
0.0006265;0.00695932;0.0069565;-0.00200474;2.2136e-05;
0.000627;0.00695842;0.00695636;-0.00200431;-0.000498135;
0.0006271;0.00695837;0.0069563;-0.00200417;-0.000487308;
0.0006273;0.0069585;0.00695621;-0.00200391;-0.000463297;
0.0006277;0.00695914;0.00695615;-0.00200339;-0.000413636;
0.0006285;0.0069605;0.00695648;-0.00200234;-0.000327868;
0.0006295;0.00696233;0.00695751;-0.00200104;-0.000245897;
0.0006305;0.00696411;0.00695892;-0.00199977;-0.000185415;
0.0006315;0.00696594;0.00696052;-0.00199852;-0.000140749;
0.0006325;0.00696768;0.0069622;-0.00199728;-0.000107715;
0.0006335;0.00696947;0.00696392;-0.00199607;-8.32306e-05;
0.0006345;0.00697115;0.00696564;-0.00199488;-6.50243e-05;
0.0006355;0.00697287;0.00696734;-0.0019937;-5.14259e-05;
0.0006365;0.00697449;0.00696902;-0.00199254;-4.12093e-05;
0.0006375;0.00697614;0.00697067;-0.0019914;-3.34767e-05;
0.0006385;0.00697826;0.00697243;-0.00199055;-2.75725e-05;
0.0006395;0.00698066;0.00697443;-0.0019906;-2.30193e-05;
0.0006405;0.00697857;0.0069755;-0.00199055;-1.94695e-05;
0.0006415;0.0069804;0.00697597;-0.0019906;-1.66703e-05;
0.0006425;0.00697881;0.00697627;-0.00199056;-1.44371e-05;
0.0006435;0.0069802;0.00697636;-0.00199059;-1.26347e-05;
0.0006445;0.00697898;0.00697645;-0.00199056;-1.11636e-05;
0.0006455;0.00698005;0.00697646;-0.00199059;-9.94964e-06;
0.0006465;0.00697912;0.0069765;-0.00199056;-8.9376e-06;
0.0006475;0.00697993;0.00697649;-0.00199058;-8.08566e-06;
0.0006485;0.00697923;0.00697651;-0.00199056;-7.36196e-06;
0.0006495;0.00697983;0.0069765;-0.00199058;-6.74197e-06;
0.0006505;0.00697932;0.00697651;-0.00199057;-6.20664e-06;
0.0006515;0.00697976;0.0069765;-0.00199058;-5.74103e-06;
0.0006525;0.00697938;0.00697651;-0.00199057;-5.33332e-06;
0.0006535;0.0069797;0.0069765;-0.00199058;-4.97407e-06;
0.0006545;0.00697944;0.00697651;-0.00199057;-4.65568e-06;
0.0006555;0.00697965;0.0069765;-0.00199058;-4.37198e-06;
0.0006565;0.00697948;0.00697651;-0.00199057;-4.11793e-06;
0.0006575;0.00697961;0.0069765;-0.00199058;-3.88936e-06;
0.0006585;0.00697951;0.00697651;-0.00199057;-3.68285e-06;
0.0006595;0.00697958;0.0069765;-0.00199058;-3.4955e-06;
0.0006605;0.00697954;0.00697651;-0.00199057;-3.3249e-06;
0.0006615;0.00697956;0.0069765;-0.00199058;-3.16901e-06;
0.0006625;0.00697956;0.00697651;-0.00199057;-3.02609e-06;
0.0006635;0.00697954;0.0069765;-0.00199057;-2.89466e-06;
0.0006645;0.00697957;0.00697651;-0.00199057;-2.77345e-06;
0.0006655;0.00697953;0.0069765;-0.00199057;-2.66136e-06;
0.0006665;0.00697959;0.00697651;-0.00199057;-2.55744e-06;
0.0006675;0.00697952;0.0069765;-0.00199057;-2.46087e-06;
0.0006685;0.0069796;0.00697651;-0.00199057;-2.37091e-06;
0.0006695;0.00697951;0.0069765;-0.00199057;-2.28694e-06;
0.0006705;0.0069796;0.00697651;-0.00199057;-2.20841e-06;
0.0006715;0.0069795;0.00697651;-0.00199057;-2.13481e-06;
0.0006725;0.00697961;0.00697651;-0.00199057;-2.06571e-06;
0.0006735;0.0069795;0.00697651;-0.00199057;-2.00073e-06;
0.0006745;0.00697961;0.00697651;-0.00199057;-1.93952e-06;
0.0006755;0.00697949;0.00697651;-0.00199057;-1.88177e-06;
0.0006765;0.00697962;0.00697651;-0.00199057;-1.8272e-06;
0.0006775;0.00697949;0.00697651;-0.00199057;-1.77557e-06;
0.0006785;0.00697962;0.00697651;-0.00199057;-1.72666e-06;
0.0006795;0.00697949;0.00697651;-0.00199057;-1.68025e-06;
0.0006805;0.00697962;0.00697651;-0.00199057;-1.63617e-06;
0.0006815;0.00697949;0.00697651;-0.00199057;-1.59425e-06;
0.0006825;0.00697962;0.00697651;-0.00199057;-1.55434e-06;
0.0006835;0.00697949;0.00697651;-0.00199057;-1.5163e-06;
0.0006845;0.00697962;0.00697651;-0.00199057;-1.48002e-06;
0.0006855;0.00697949;0.00697651;-0.00199057;-1.44536e-06;
0.0006865;0.00697962;0.00697651;-0.00199057;-1.41223e-06;
0.0006875;0.00697949;0.00697651;-0.00199057;-1.38053e-06;
0.0006885;0.00697962;0.00697651;-0.00199057;-1.35018e-06;
0.0006895;0.00697949;0.00697651;-0.00199057;-1.32108e-06;
0.0006905;0.00697962;0.00697651;-0.00199057;-1.29317e-06;
0.0006915;0.00697949;0.00697651;-0.00199057;-1.26638e-06;
0.0006925;0.00697962;0.00697651;-0.00199057;-1.24064e-06;
0.0006935;0.00697949;0.00697651;-0.00199057;-1.21589e-06;
0.0006945;0.00697962;0.00697651;-0.00199057;-1.19208e-06;
0.0006955;0.00697949;0.00697651;-0.00199057;-1.16915e-06;
0.0006965;0.00697962;0.00697651;-0.00199057;-1.14707e-06;
0.0006975;0.00697949;0.00697651;-0.00199057;-1.12578e-06;
0.0006985;0.00697962;0.00697651;-0.00199057;-1.10524e-06;
0.0006995;0.00697949;0.00697651;-0.00199057;-1.08541e-06;
0.0007005;0.00697962;0.00697651;-0.00199057;-1.06627e-06;
0.0007015;0.00697949;0.00697651;-0.00199057;-1.04777e-06;
0.0007025;0.00697961;0.00697651;-0.00199057;-1.02988e-06;
0.0007035;0.00697949;0.00697651;-0.00199057;-1.01258e-06;
0.0007045;0.00697961;0.00697651;-0.00199057;-9.95833e-07;
0.0007055;0.00697949;0.00697651;-0.00199057;-9.79617e-07;
0.0007065;0.00697961;0.00697651;-0.00199057;-9.63908e-07;
0.0007075;0.0069795;0.00697651;-0.00199057;-9.48682e-07;
0.0007085;0.00697961;0.00697651;-0.00199057;-9.33917e-07;
0.0007095;0.0069795;0.00697651;-0.00199057;-9.19594e-07;
0.0007105;0.00697961;0.00697651;-0.00199057;-9.05692e-07;
0.0007115;0.0069795;0.00697651;-0.00199057;-8.92195e-07;
0.0007125;0.00697961;0.00697651;-0.00199057;-8.79085e-07;
0.0007135;0.0069795;0.00697651;-0.00199057;-8.66345e-07;
0.0007145;0.00697961;0.00697651;-0.00199057;-8.53961e-07;
0.0007155;0.0069795;0.00697651;-0.00199057;-8.41918e-07;
0.0007165;0.00697961;0.00697651;-0.00199057;-8.30203e-07;
0.0007175;0.0069795;0.00697651;-0.00199057;-8.18801e-07;
0.0007185;0.00697961;0.00697651;-0.00199057;-8.07702e-07;
0.0007195;0.0069795;0.00697651;-0.00199057;-7.96894e-07;
0.0007205;0.00697961;0.00697651;-0.00199057;-7.86364e-07;
0.0007215;0.0069795;0.00697651;-0.00199057;-7.76104e-07;
0.0007225;0.0069796;0.00697651;-0.00199057;-7.66102e-07;
0.0007235;0.0069795;0.00697651;-0.00199057;-7.56349e-07;
0.0007245;0.0069796;0.00697651;-0.00199057;-7.46837e-07;
0.0007255;0.0069795;0.00697651;-0.00199057;-7.37556e-07;
0.0007265;0.0069796;0.00697651;-0.00199057;-7.28499e-07;
0.0007275;0.00697951;0.00697651;-0.00199057;-7.19656e-07;
0.0007285;0.0069796;0.00697651;-0.00199057;-7.11022e-07;
0.0007295;0.00697951;0.00697651;-0.00199057;-7.02589e-07;
0.0007305;0.0069796;0.00697651;-0.00199057;-6.94349e-07;
0.0007315;0.00697951;0.00697651;-0.00199057;-6.86297e-07;
0.0007325;0.0069796;0.00697651;-0.00199057;-6.78426e-07;
0.0007335;0.00697951;0.00697651;-0.00199057;-6.7073e-07;
0.0007345;0.0069796;0.00697651;-0.00199057;-6.63204e-07;
0.0007355;0.00697951;0.00697651;-0.00199057;-6.55842e-07;
0.0007365;0.0069796;0.00697651;-0.00199057;-6.48638e-07;
0.0007375;0.00697951;0.00697651;-0.00199057;-6.41589e-07;
0.0007385;0.0069796;0.00697651;-0.00199057;-6.34688e-07;
0.0007395;0.00697951;0.00697651;-0.00199057;-6.27931e-07;
0.0007405;0.0069796;0.00697651;-0.00199057;-6.21315e-07;
0.0007415;0.00697951;0.00697651;-0.00199057;-6.14834e-07;
0.0007425;0.0069796;0.00697651;-0.00199057;-6.08484e-07;
0.0007435;0.00697951;0.00697651;-0.00199057;-6.02263e-07;
0.0007445;0.00697959;0.00697651;-0.00199057;-5.96165e-07;
0.0007455;0.00697951;0.00697651;-0.00199057;-5.90187e-07;
0.0007465;0.00697959;0.00697651;-0.00199057;-5.84326e-07;
0.0007475;0.00697951;0.00697651;-0.00199057;-5.78579e-07;
0.0007485;0.00697959;0.00697651;-0.00199057;-5.72942e-07;
0.0007495;0.00697952;0.00697651;-0.00199057;-5.67411e-07;
0.0007505;0.00697959;0.00697651;-0.00199057;-5.61985e-07;
0.0007515;0.00697952;0.00697651;-0.00199057;-5.5666e-07;
0.0007525;0.00697959;0.00697651;-0.00199057;-5.51434e-07;
0.0007535;0.00697952;0.00697651;-0.00199057;-5.46303e-07;
0.0007545;0.00697959;0.00697651;-0.00199057;-5.41265e-07;
0.0007555;0.00697952;0.00697651;-0.00199057;-5.36319e-07;
0.0007565;0.00697959;0.00697651;-0.00199057;-5.3146e-07;
0.0007575;0.00697952;0.00697651;-0.00199057;-5.26687e-07;
0.0007585;0.00697959;0.00697651;-0.00199057;-5.21998e-07;
0.0007595;0.00697952;0.00697651;-0.00199057;-5.17391e-07;
0.0007605;0.00697959;0.00697651;-0.00199057;-5.12863e-07;
0.0007615;0.00697952;0.00697651;-0.00199057;-5.08413e-07;
0.0007625;0.00697959;0.00697651;-0.00199057;-5.04038e-07;
0.0007635;0.00697952;0.00697651;-0.00199057;-4.99737e-07;
0.0007645;0.00697959;0.00697651;-0.00199057;-4.95507e-07;
0.0007655;0.00697952;0.00697651;-0.00199057;-4.91347e-07;
