time;I(D5);P(D5);
0.00362716;-3.66053e-09;8.91551e-09;
0.00362748;-3.60749e-09;8.78682e-09;
0.00362812;-3.61402e-09;8.80372e-09;
0.0036294;-3.64438e-09;8.87972e-09;
0.0036314;-4.04387e-09;9.85679e-09;
0.0036334;-4.16752e-09;1.01623e-08;
0.0036354;-4.34514e-09;1.05998e-08;
0.0036374;-4.28837e-09;1.04658e-08;
0.0036394;-2.04653e-09;4.99612e-09;
0.0036414;-1.65908e-09;4.05094e-09;
0.0036434;-8.25031e-10;2.01469e-09;
0.0036454;-8.23046e-10;2.00997e-09;
0.0036474;-3.43267e-10;8.38334e-10;
0.0036494;-4.94433e-10;1.20754e-09;
0.0036514;-1.65711e-10;4.04718e-10;
0.0036534;-3.59134e-10;8.7713e-10;
0.0036554;-1.05256e-10;2.57074e-10;
0.0036574;-2.99243e-10;7.30863e-10;
0.0036594;-8.92151e-11;2.17897e-10;
0.0036614;-2.6917e-10;6.57415e-10;
0.0036634;-8.95461e-11;2.18706e-10;
0.0036654;-2.51448e-10;6.14133e-10;
0.0036674;-9.5464e-11;2.3316e-10;
0.0036694;-2.39128e-10;5.84042e-10;
0.0036714;-1.02925e-10;2.51383e-10;
0.0036734;-2.29477e-10;5.60472e-10;
0.0036754;-1.10436e-10;2.69728e-10;
0.0036774;-2.21374e-10;5.40681e-10;
0.0036794;-1.17462e-10;2.86888e-10;
0.0036814;-2.14343e-10;5.23509e-10;
0.0036834;-1.23863e-10;3.02522e-10;
0.0036854;-2.08142e-10;5.08364e-10;
0.0036874;-1.29629e-10;3.16603e-10;
0.0036894;-2.02634e-10;4.94912e-10;
0.0036914;-1.34797e-10;3.29226e-10;
0.0036934;-1.97727e-10;4.82925e-10;
0.0036954;-1.3942e-10;3.40518e-10;
0.0036974;-1.93348e-10;4.7223e-10;
0.0036994;-1.43553e-10;3.50611e-10;
0.0037014;-1.89438e-10;4.62681e-10;
0.0037034;-1.47245e-10;3.59629e-10;
0.0037054;-1.85946e-10;4.54153e-10;
0.0037074;-1.50544e-10;3.67686e-10;
0.0037094;-1.82828e-10;4.46537e-10;
0.0037114;-1.5349e-10;3.74882e-10;
0.0037134;-1.80043e-10;4.39734e-10;
0.0037154;-1.56122e-10;3.8131e-10;
0.0037174;-1.77555e-10;4.33658e-10;
0.0037194;-1.58473e-10;3.87052e-10;
0.0037214;-1.75333e-10;4.28231e-10;
0.0037234;-1.60573e-10;3.9218e-10;
0.0037254;-1.73348e-10;4.23383e-10;
0.0037274;-1.62448e-10;3.96761e-10;
0.0037294;-1.71575e-10;4.19053e-10;
0.0037314;-1.64123e-10;4.00853e-10;
0.0037334;-1.69992e-10;4.15186e-10;
0.0037354;-1.6562e-10;4.04508e-10;
0.0037374;-1.68578e-10;4.11732e-10;
0.0037394;-1.66956e-10;4.07772e-10;
0.0037414;-1.67315e-10;4.08647e-10;
0.0037434;-1.6815e-10;4.10687e-10;
0.0037454;-1.66186e-10;4.05891e-10;
0.0037474;-1.69216e-10;4.13291e-10;
0.0037494;-1.65179e-10;4.03431e-10;
0.0037514;-1.70168e-10;4.15616e-10;
0.0037534;-1.64279e-10;4.01233e-10;
0.0037554;-1.71018e-10;4.17693e-10;
0.0037574;-1.63475e-10;3.9927e-10;
0.0037594;-1.71778e-10;4.19548e-10;
0.0037614;-1.62758e-10;3.97518e-10;
0.0037634;-1.72456e-10;4.21204e-10;
0.0037654;-1.62117e-10;3.95952e-10;
0.0037674;-1.73061e-10;4.22683e-10;
0.0037694;-1.61545e-10;3.94555e-10;
0.0037714;-1.73602e-10;4.24004e-10;
0.0037734;-1.61037e-10;3.93315e-10;
0.0037754;-1.74083e-10;4.25177e-10;
0.0037774;-1.6058e-10;3.92199e-10;
0.0037794;-1.74513e-10;4.26229e-10;
0.0037814;-1.60173e-10;3.91203e-10;
0.0037834;-1.74898e-10;4.2717e-10;
0.0037854;-1.59809e-10;3.90315e-10;
0.0037874;-1.75242e-10;4.28009e-10;
0.0037894;-1.59484e-10;3.89521e-10;
0.0037914;-1.75549e-10;4.28759e-10;
0.0037934;-1.59194e-10;3.88813e-10;
0.0037954;-1.75823e-10;4.29428e-10;
0.0037974;-1.58935e-10;3.88181e-10;
0.0037994;-1.76067e-10;4.30025e-10;
0.0038014;-1.58704e-10;3.87617e-10;
0.0038034;-1.76286e-10;4.30558e-10;
0.0038054;-1.58498e-10;3.87114e-10;
0.0038074;-1.7648e-10;4.31033e-10;
0.0038094;-1.58314e-10;3.86665e-10;
0.0038114;-1.76654e-10;4.31457e-10;
0.0038134;-1.5815e-10;3.86264e-10;
0.0038154;-1.76809e-10;4.31836e-10;
0.0038174;-1.58004e-10;3.85907e-10;
0.0038194;-1.76947e-10;4.32173e-10;
0.0038214;-1.57874e-10;3.85589e-10;
0.0038234;-1.7707e-10;4.32474e-10;
0.0038254;-1.57757e-10;3.85305e-10;
0.0038274;-1.7718e-10;4.32742e-10;
0.0038294;-1.57654e-10;3.85051e-10;
0.0038314;-1.77278e-10;4.32981e-10;
0.0038334;-1.57561e-10;3.84826e-10;
0.0038354;-1.77365e-10;4.33194e-10;
0.0038374;-1.57479e-10;3.84625e-10;
0.0038394;-1.77443e-10;4.33384e-10;
0.0038414;-1.57406e-10;3.84446e-10;
0.0038434;-1.77512e-10;4.33553e-10;
0.0038454;-1.57341e-10;3.84287e-10;
0.0038474;-1.77573e-10;4.33703e-10;
0.0038494;-1.57283e-10;3.84145e-10;
0.0038514;-1.77628e-10;4.33836e-10;
0.0038534;-1.57231e-10;3.84019e-10;
0.0038554;-1.77677e-10;4.33955e-10;
0.0038574;-1.57185e-10;3.83907e-10;
0.0038594;-1.7772e-10;4.34061e-10;
0.0038614;-1.57144e-10;3.83807e-10;
0.0038634;-1.77758e-10;4.34155e-10;
0.0038654;-1.57108e-10;3.83719e-10;
0.0038674;-1.77792e-10;4.34238e-10;
0.0038694;-1.57076e-10;3.83641e-10;
0.0038714;-1.77823e-10;4.34312e-10;
0.0038734;-1.57048e-10;3.83571e-10;
0.0038754;-1.77849e-10;4.34377e-10;
0.0038774;-1.57023e-10;3.8351e-10;
0.0038794;-1.77873e-10;4.34435e-10;
0.0038814;-1.57e-10;3.83455e-10;
0.0038834;-1.77894e-10;4.34486e-10;
0.0038854;-1.56981e-10;3.83408e-10;
0.0038874;-1.77912e-10;4.34531e-10;
0.0038894;-1.56963e-10;3.83365e-10;
0.0038914;-1.77929e-10;4.34571e-10;
0.0038934;-1.56948e-10;3.83328e-10;
0.0038954;-1.77943e-10;4.34605e-10;
0.0038974;-1.56935e-10;3.83295e-10;
0.0038994;-1.77955e-10;4.34636e-10;
0.0039014;-1.56923e-10;3.83267e-10;
0.0039034;-1.77966e-10;4.34663e-10;
0.0039054;-1.56913e-10;3.83242e-10;
0.0039074;-1.77976e-10;4.34686e-10;
0.0039094;-1.56904e-10;3.8322e-10;
0.0039114;-1.77984e-10;4.34707e-10;
0.0039134;-1.56896e-10;3.83201e-10;
0.0039154;-1.77992e-10;4.34724e-10;
0.0039174;-1.56889e-10;3.83185e-10;
0.0039194;-1.77998e-10;4.34739e-10;
0.0039214;-1.56884e-10;3.83171e-10;
0.0039234;-1.78003e-10;4.34752e-10;
0.0039254;-1.56879e-10;3.83159e-10;
0.0039274;-1.78008e-10;4.34763e-10;
0.0039294;-1.56875e-10;3.83148e-10;
0.0039314;-1.78011e-10;4.34773e-10;
0.0039334;-1.56871e-10;3.8314e-10;
0.0039354;-1.78015e-10;4.3478e-10;
0.0039374;-1.56868e-10;3.83133e-10;
0.0039394;-1.78017e-10;4.34787e-10;
0.0039414;-1.56866e-10;3.83127e-10;
0.0039434;-1.78019e-10;4.34792e-10;
0.0039454;-1.56864e-10;3.83123e-10;
0.0039474;-1.78021e-10;4.34796e-10;
0.0039494;-1.56863e-10;3.83119e-10;
0.0039514;-1.78022e-10;4.34799e-10;
0.0039534;-1.56861e-10;3.83116e-10;
0.0039554;-1.78023e-10;4.34801e-10;
0.0039574;-1.56861e-10;3.83115e-10;
0.0039594;-1.78024e-10;4.34803e-10;
0.0039614;-1.5686e-10;3.83114e-10;
0.0039634;-1.78024e-10;4.34803e-10;
0.0039654;-1.5686e-10;3.83113e-10;
0.0039674;-1.78024e-10;4.34803e-10;
0.0039694;-1.5686e-10;3.83113e-10;
0.0039714;-1.78024e-10;4.34803e-10;
0.0039734;-1.56861e-10;3.83114e-10;
0.0039754;-1.78023e-10;4.34802e-10;
0.0039774;-1.56861e-10;3.83115e-10;
0.0039794;-1.78023e-10;4.348e-10;
0.0039814;-1.56862e-10;3.83117e-10;
0.0039834;-1.78022e-10;4.34799e-10;
0.0039854;-1.56863e-10;3.83119e-10;
0.0039874;-1.78021e-10;4.34796e-10;
0.0039894;-1.56864e-10;3.83121e-10;
0.0039914;-1.7802e-10;4.34794e-10;
0.0039934;-1.56865e-10;3.83124e-10;
0.0039954;-1.78019e-10;4.34791e-10;
0.0039974;-1.56866e-10;3.83127e-10;
0.0039994;-1.78018e-10;4.34788e-10;
0.004;-1.56869e-10;3.83134e-10;
