time;I(D4);I(D5);I(D6);I(D7);
0.0027245;0.00900002;-2.45315e-12;-0.00202038;-7.46837e-07;
0.0027255;0.00899998;-2.45315e-12;-0.0020205;-7.37556e-07;
0.0027265;0.00900002;-2.45315e-12;-0.00202039;-7.28499e-07;
0.0027275;0.00899998;-2.45137e-12;-0.00202049;-7.19656e-07;
0.0027285;0.00900002;-2.45315e-12;-0.0020204;-7.11022e-07;
0.0027295;0.00899998;-2.45315e-12;-0.00202048;-7.02589e-07;
0.0027305;0.00900002;-2.45137e-12;-0.00202041;-6.94349e-07;
0.0027315;0.00899998;-2.45137e-12;-0.00202047;-6.86297e-07;
0.0027325;0.00900002;-2.45315e-12;-0.00202042;-6.78426e-07;
0.0027335;0.00899998;-2.45315e-12;-0.00202047;-6.7073e-07;
0.0027345;0.00900002;-2.45315e-12;-0.00202043;-6.63204e-07;
0.0027355;0.00899998;-2.45137e-12;-0.00202046;-6.55842e-07;
0.0027365;0.00900002;-2.45315e-12;-0.00202043;-6.48638e-07;
0.0027375;0.00899998;-2.45137e-12;-0.00202046;-6.41589e-07;
0.0027385;0.00900002;-2.45315e-12;-0.00202043;-6.34688e-07;
0.0027395;0.00899998;-2.45315e-12;-0.00202046;-6.27931e-07;
0.0027405;0.00900002;-2.45315e-12;-0.00202044;-6.21315e-07;
0.0027415;0.00899998;-2.45315e-12;-0.00202045;-6.14834e-07;
0.0027425;0.00900002;-2.45137e-12;-0.00202044;-6.08484e-07;
0.0027435;0.00899998;-2.45315e-12;-0.00202045;-6.02263e-07;
0.0027445;0.00900002;-2.45315e-12;-0.00202044;-5.96165e-07;
0.0027455;0.00899998;-2.45315e-12;-0.00202045;-5.90187e-07;
0.0027465;0.00900002;-2.45315e-12;-0.00202044;-5.84326e-07;
0.0027475;0.00899998;-2.45493e-12;-0.00202045;-5.78579e-07;
0.0027485;0.00900002;-2.45137e-12;-0.00202044;-5.72942e-07;
0.0027495;0.00899998;-2.45315e-12;-0.00202045;-5.67411e-07;
0.0027505;0.00900002;-2.45137e-12;-0.00202044;-5.61985e-07;
0.0027515;0.00899998;-2.45137e-12;-0.00202045;-5.5666e-07;
0.0027525;0.00900002;-2.45315e-12;-0.00202044;-5.51434e-07;
0.0027535;0.00899998;-2.45493e-12;-0.00202045;-5.46303e-07;
0.0027545;0.00900002;-2.45315e-12;-0.00202044;-5.41265e-07;
0.0027555;0.00899998;-2.45493e-12;-0.00202045;-5.36319e-07;
0.0027565;0.00900002;-2.45137e-12;-0.00202045;-5.3146e-07;
0.0027575;0.00899998;-2.45137e-12;-0.00202045;-5.26687e-07;
0.0027585;0.00900002;-2.45315e-12;-0.00202045;-5.21998e-07;
0.0027595;0.00899998;-2.45315e-12;-0.00202045;-5.17391e-07;
0.0027605;0.00900002;-2.45315e-12;-0.00202045;-5.12863e-07;
0.0027615;0.00899998;-2.45315e-12;-0.00202045;-5.08413e-07;
0.0027625;0.00900002;-2.45315e-12;-0.00202045;-5.04038e-07;
0.0027635;0.00899998;-2.45315e-12;-0.00202045;-4.99737e-07;
0.0027645;0.00900002;-2.45137e-12;-0.00202045;-4.95507e-07;
0.0027655;0.00899998;-2.45137e-12;-0.00202045;-4.91347e-07;
0.0027665;0.00900002;-2.45493e-12;-0.00202045;-4.87256e-07;
0.0027675;0.00899998;-2.45315e-12;-0.00202045;-4.83232e-07;
0.0027685;0.00900002;-2.45137e-12;-0.00202045;-4.79272e-07;
0.0027695;0.00899998;-2.45137e-12;-0.00202045;-4.75376e-07;
0.0027705;0.00900002;-2.45315e-12;-0.00202045;-4.71542e-07;
0.0027715;0.00899998;-2.45137e-12;-0.00202045;-4.67769e-07;
0.0027725;0.00900002;-2.45315e-12;-0.00202045;-4.64054e-07;
0.0027735;0.00899998;-2.45137e-12;-0.00202044;-4.60398e-07;
0.0027745;0.00900002;-2.45315e-12;-0.00202045;-4.56798e-07;
0.0027755;0.00899998;-2.45315e-12;-0.00202044;-4.53253e-07;
0.0027765;0.00900002;-2.45137e-12;-0.00202045;-4.49762e-07;
0.0027775;0.00899998;-2.45493e-12;-0.00202044;-4.46323e-07;
0.0027785;0.00900002;-2.45137e-12;-0.00202045;-4.42937e-07;
0.0027795;0.00899998;-2.45315e-12;-0.00202044;-4.396e-07;
0.0027805;0.00900002;-2.45315e-12;-0.00202045;-4.36313e-07;
0.0027815;0.00899998;-2.45315e-12;-0.00202044;-4.33074e-07;
0.0027825;0.00900002;-2.4496e-12;-0.00202045;-4.29882e-07;
0.0027835;0.00899998;-2.45315e-12;-0.00202044;-4.26737e-07;
0.0027845;0.00900002;-2.45315e-12;-0.00202045;-4.23636e-07;
0.0027855;0.00899998;-2.45315e-12;-0.00202044;-4.2058e-07;
0.0027865;0.00900002;-2.45137e-12;-0.00202045;-4.17567e-07;
0.0027875;0.00899998;-2.45137e-12;-0.00202044;-4.14596e-07;
0.0027885;0.00900002;-2.45137e-12;-0.00202045;-4.11667e-07;
0.0027895;0.00899998;-2.45137e-12;-0.00202044;-4.08779e-07;
0.0027905;0.00900002;-2.45137e-12;-0.00202045;-4.0593e-07;
0.0027915;0.00899998;-2.45137e-12;-0.00202044;-4.0312e-07;
0.0027925;0.00900002;-2.45315e-12;-0.00202045;-4.00349e-07;
0.0027935;0.00899998;-2.45315e-12;-0.00202044;-3.97614e-07;
0.0027945;0.00900002;-2.45315e-12;-0.00202045;-3.94917e-07;
0.0027955;0.00899998;-2.45137e-12;-0.00202044;-3.92255e-07;
0.0027965;0.00900002;-2.45137e-12;-0.00202045;-3.89629e-07;
0.0027975;0.00899998;-2.45493e-12;-0.00202044;-3.87038e-07;
0.0027985;0.00900002;-2.45315e-12;-0.00202045;-3.8448e-07;
0.0027995;0.00899998;-2.45315e-12;-0.00202044;-3.81955e-07;
0.0028005;0.00900002;-2.45137e-12;-0.00202045;-3.79463e-07;
0.0028015;0.00899998;-2.45137e-12;-0.00202044;-3.77003e-07;
0.0028025;0.00900002;-2.45137e-12;-0.00202045;-3.74574e-07;
0.0028035;0.00899998;-2.45315e-12;-0.00202044;-3.72176e-07;
0.0028045;0.00900002;-2.45315e-12;-0.00202045;-3.69809e-07;
0.0028055;0.00899998;-2.45137e-12;-0.00202044;-3.67471e-07;
0.0028065;0.00900002;-2.45315e-12;-0.00202045;-3.65162e-07;
0.0028075;0.00899998;-2.45315e-12;-0.00202044;-3.62881e-07;
0.0028085;0.00900002;-2.45315e-12;-0.00202045;-3.60629e-07;
0.0028095;0.00899998;-2.45315e-12;-0.00202044;-3.58404e-07;
0.0028105;0.00900002;-2.45137e-12;-0.00202045;-3.56206e-07;
0.0028115;0.00899998;-2.45315e-12;-0.00202044;-3.54034e-07;
0.0028125;0.00900002;-2.45137e-12;-0.00202045;-3.51889e-07;
0.0028135;0.00899998;-2.45137e-12;-0.00202044;-3.49769e-07;
0.0028145;0.00900002;-2.45315e-12;-0.00202045;-3.47674e-07;
0.0028155;0.00899998;-2.45315e-12;-0.00202044;-3.45605e-07;
0.0028165;0.00900002;-2.45137e-12;-0.00202045;-3.43559e-07;
0.0028175;0.00899998;-2.45493e-12;-0.00202044;-3.41537e-07;
0.0028185;0.00900002;-2.45137e-12;-0.00202045;-3.39539e-07;
0.0028195;0.00899998;-2.45315e-12;-0.00202044;-3.37563e-07;
0.0028205;0.00900002;-2.4496e-12;-0.00202045;-3.35611e-07;
0.0028215;0.00899998;-2.45315e-12;-0.00202044;-3.3368e-07;
0.0028225;0.00900002;-2.45137e-12;-0.00202045;-3.31771e-07;
0.0028235;0.00899998;-2.45315e-12;-0.00202044;-3.29884e-07;
0.0028245;0.00900002;-2.45315e-12;-0.00202045;-3.28018e-07;
0.0028255;0.00899998;-2.45137e-12;-0.00202044;-3.26173e-07;
0.0028265;0.00900002;-2.45315e-12;-0.00202045;-3.24348e-07;
0.0028275;0.00899998;-2.45137e-12;-0.00202044;-3.22544e-07;
0.0028285;0.00900002;-2.45315e-12;-0.00202045;-3.20759e-07;
0.0028295;0.00899998;-2.45315e-12;-0.00202044;-3.18994e-07;
0.0028305;0.00900002;-2.45315e-12;-0.00202045;-3.17248e-07;
0.0028315;0.00899998;-2.45137e-12;-0.00202044;-3.1552e-07;
0.0028325;0.00900002;-2.45315e-12;-0.00202045;-3.13811e-07;
0.0028335;0.00899998;-2.45315e-12;-0.00202044;-3.12121e-07;
0.0028345;0.00900002;-2.45315e-12;-0.00202045;-3.10448e-07;
0.0028355;0.00899998;-2.45315e-12;-0.00202044;-3.08793e-07;
0.0028365;0.00900002;-2.45315e-12;-0.00202045;-3.07156e-07;
0.0028375;0.00899998;-2.45315e-12;-0.00202044;-3.05535e-07;
0.0028385;0.00900002;-2.45315e-12;-0.00202045;-3.03932e-07;
0.0028395;0.00899998;-2.45315e-12;-0.00202044;-3.02345e-07;
0.0028405;0.00900002;-2.45137e-12;-0.00202045;-3.00774e-07;
0.0028415;0.00899998;-2.45315e-12;-0.00202044;-2.9922e-07;
0.0028425;0.00900002;-2.45137e-12;-0.00202045;-2.97681e-07;
0.0028435;0.00899998;-2.45315e-12;-0.00202044;-2.96158e-07;
0.0028445;0.00900002;-2.45315e-12;-0.00202045;-2.94651e-07;
0.0028455;0.00899998;-2.45315e-12;-0.00202044;-2.93158e-07;
0.0028465;0.00900002;-2.45315e-12;-0.00202045;-2.91681e-07;
0.0028475;0.00899998;-2.45315e-12;-0.00202044;-2.90218e-07;
0.0028485;0.00900002;-2.45315e-12;-0.00202045;-2.88769e-07;
0.0028495;0.00899998;-2.45315e-12;-0.00202044;-2.87335e-07;
0.0028505;0.00900002;-2.45315e-12;-0.00202045;-2.85915e-07;
0.0028515;0.00899998;-2.45493e-12;-0.00202044;-2.84509e-07;
0.0028525;0.00900002;-2.45137e-12;-0.00202045;-2.83116e-07;
0.0028535;0.00899998;-2.45315e-12;-0.00202044;-2.81737e-07;
0.0028545;0.00900002;-2.45493e-12;-0.00202045;-2.80371e-07;
0.0028555;0.00899998;-2.45315e-12;-0.00202044;-2.79019e-07;
0.0028565;0.00900002;-2.45493e-12;-0.00202045;-2.77679e-07;
0.0028575;0.00899998;-2.45315e-12;-0.00202044;-2.76352e-07;
0.0028585;0.00900002;-2.45315e-12;-0.00202045;-2.75037e-07;
0.0028595;0.00899998;-2.45315e-12;-0.00202044;-2.73735e-07;
0.0028605;0.00900002;-2.45493e-12;-0.00202045;-2.72444e-07;
0.0028615;0.00899998;-2.45315e-12;-0.00202044;-2.71166e-07;
0.0028625;0.00900002;-2.45137e-12;-0.00202045;-2.699e-07;
0.0028635;0.00899998;-2.45315e-12;-0.00202044;-2.68646e-07;
0.0028645;0.00900002;-2.45137e-12;-0.00202045;-2.67402e-07;
0.0028655;0.00899998;-2.4496e-12;-0.00202044;-2.66171e-07;
0.0028665;0.00900002;-2.45137e-12;-0.00202045;-2.6495e-07;
0.0028675;0.00899998;-2.45315e-12;-0.00202044;-2.63741e-07;
0.0028685;0.00900002;-2.45137e-12;-0.00202045;-2.62542e-07;
0.0028695;0.00899998;-2.45137e-12;-0.00202045;-2.61355e-07;
0.0028705;0.00900002;-2.45315e-12;-0.00202045;-2.60177e-07;
0.0028715;0.00899998;-2.45315e-12;-0.00202045;-2.59011e-07;
0.0028725;0.00900002;-2.45315e-12;-0.00202045;-2.57855e-07;
0.0028735;0.00899998;-2.4496e-12;-0.00202045;-2.56708e-07;
0.0028745;0.00900002;-2.45315e-12;-0.00202045;-2.55572e-07;
0.0028755;0.00899998;-2.4496e-12;-0.00202045;-2.54446e-07;
0.0028765;0.00900002;-2.45315e-12;-0.00202045;-2.5333e-07;
0.0028775;0.00899998;-2.45315e-12;-0.00202045;-2.52223e-07;
0.0028785;0.00900002;-2.45137e-12;-0.00202045;-2.51126e-07;
0.0028795;0.00899998;-2.45137e-12;-0.00202045;-2.50039e-07;
0.0028805;0.00900002;-2.45137e-12;-0.00202045;-2.4896e-07;
0.0028815;0.00899998;-2.45315e-12;-0.00202045;-2.47891e-07;
0.0028825;0.00900002;-2.45315e-12;-0.00202045;-2.46831e-07;
0.0028835;0.00899998;-2.45315e-12;-0.00202045;-2.4578e-07;
0.0028845;0.00900002;-2.45315e-12;-0.00202045;-2.44738e-07;
0.0028855;0.00899998;-2.45315e-12;-0.00202045;-2.43705e-07;
0.0028865;0.00900002;-2.45137e-12;-0.00202045;-2.4268e-07;
0.0028875;0.00899998;-2.45315e-12;-0.00202045;-2.41663e-07;
0.0028885;0.00900002;-2.45137e-12;-0.00202045;-2.40655e-07;
0.0028895;0.00899998;-2.45315e-12;-0.00202045;-2.39656e-07;
0.0028905;0.00900002;-2.45137e-12;-0.00202045;-2.38665e-07;
0.0028915;0.00899998;-2.45315e-12;-0.00202045;-2.37681e-07;
0.0028925;0.00900002;-2.45315e-12;-0.00202045;-2.36706e-07;
0.0028935;0.00899998;-2.45315e-12;-0.00202045;-2.35739e-07;
0.0028945;0.00900002;-2.4496e-12;-0.00202045;-2.34779e-07;
0.0028955;0.00899998;-2.45315e-12;-0.00202045;-2.33827e-07;
0.0028965;0.00900002;-2.45315e-12;-0.00202045;-2.32883e-07;
0.0028975;0.00899998;-2.45315e-12;-0.00202045;-2.31947e-07;
0.0028985;0.00900002;-2.45137e-12;-0.00202045;-2.31018e-07;
0.0028995;0.00899998;-2.45315e-12;-0.00202045;-2.30096e-07;
0.0029005;0.00900002;-2.45315e-12;-0.00202045;-2.29181e-07;
0.0029015;0.00899998;-2.45493e-12;-0.00202045;-2.28274e-07;
0.0029025;0.00900002;-2.45315e-12;-0.00202045;-2.27374e-07;
0.0029035;0.00899998;-2.45137e-12;-0.00202045;-2.26481e-07;
0.0029045;0.00900002;-2.45315e-12;-0.00202045;-2.25594e-07;
0.0029055;0.00899998;-2.45315e-12;-0.00202045;-2.24715e-07;
0.0029065;0.00900002;-2.45315e-12;-0.00202045;-2.23843e-07;
0.0029075;0.00899998;-2.45315e-12;-0.00202045;-2.22977e-07;
0.0029085;0.00900002;-2.45315e-12;-0.00202045;-2.22117e-07;
0.0029095;0.00899998;-2.45137e-12;-0.00202045;-2.21265e-07;
0.0029105;0.00900002;-2.45137e-12;-0.00202045;-2.20419e-07;
0.0029115;0.00899998;-2.45137e-12;-0.00202045;-2.19579e-07;
0.0029125;0.00900002;-2.45493e-12;-0.00202045;-2.18745e-07;
0.0029135;0.00899998;-2.45137e-12;-0.00202045;-2.17918e-07;
0.0029145;0.00900002;-2.45137e-12;-0.00202045;-2.17097e-07;
0.0029155;0.00899998;-2.45315e-12;-0.00202045;-2.16282e-07;
0.0029165;0.00900002;-2.45137e-12;-0.00202045;-2.15473e-07;
0.0029175;0.00899998;-2.4496e-12;-0.00202045;-2.14671e-07;
0.0029185;0.00900002;-2.45137e-12;-0.00202045;-2.13874e-07;
0.0029195;0.00899998;-2.45493e-12;-0.00202045;-2.13083e-07;
0.0029205;0.00900002;-2.45315e-12;-0.00202045;-2.12297e-07;
0.0029215;0.00899998;-2.45137e-12;-0.00202045;-2.11518e-07;
0.0029225;0.00900002;-2.45315e-12;-0.00202045;-2.10744e-07;
0.0029235;0.00899998;-2.45137e-12;-0.00202045;-2.09976e-07;
0.0029245;0.00900002;-2.45137e-12;-0.00202045;-2.09213e-07;
0.0029255;0.00899998;-2.45493e-12;-0.00202045;-2.08456e-07;
0.0029265;0.00900002;-2.45137e-12;-0.00202045;-2.07704e-07;
0.0029275;0.00899998;-2.45493e-12;-0.00202045;-2.06958e-07;
0.0029285;0.00900002;-2.45137e-12;-0.00202045;-2.06217e-07;
0.0029295;0.00899998;-2.45315e-12;-0.00202045;-2.05481e-07;
0.0029305;0.00900002;-2.45315e-12;-0.00202045;-2.0475e-07;
0.0029315;0.00899998;-2.45137e-12;-0.00202045;-2.04025e-07;
0.0029325;0.00900002;-2.45137e-12;-0.00202045;-2.03304e-07;
0.0029335;0.00899998;-2.45315e-12;-0.00202045;-2.02589e-07;
0.0029345;0.00900002;-2.45315e-12;-0.00202045;-2.01879e-07;
0.0029355;0.00899998;-2.45137e-12;-0.00202045;-2.01173e-07;
0.0029365;0.00900002;-2.45315e-12;-0.00202045;-2.00473e-07;
0.0029375;0.00899998;-2.45315e-12;-0.00202045;-1.99777e-07;
0.0029385;0.00900002;-2.45315e-12;-0.00202045;-1.99086e-07;
0.0029395;0.00899998;-2.45315e-12;-0.00202045;-1.984e-07;
0.0029405;0.00900002;-2.45315e-12;-0.00202045;-1.97718e-07;
0.0029415;0.00899998;-2.4496e-12;-0.00202045;-1.97042e-07;
0.0029425;0.00900002;-2.45315e-12;-0.00202045;-1.96369e-07;
0.0029435;0.00899998;-2.45137e-12;-0.00202045;-1.95702e-07;
0.0029445;0.00900002;-2.45137e-12;-0.00202045;-1.95038e-07;
0.0029455;0.00899998;-2.45137e-12;-0.00202045;-1.9438e-07;
0.0029465;0.00900002;-2.45315e-12;-0.00202045;-1.93725e-07;
0.0029475;0.00899998;-2.45493e-12;-0.00202045;-1.93075e-07;
0.0029485;0.00900002;-2.45137e-12;-0.00202045;-1.9243e-07;
0.0029495;0.00899998;-2.45137e-12;-0.00202045;-1.91788e-07;
0.0029505;0.00900002;-2.45137e-12;-0.00202045;-1.91151e-07;
0.0029515;0.00899998;-2.45493e-12;-0.00202045;-1.90518e-07;
0.0029525;0.00900002;-2.45315e-12;-0.00202045;-1.89889e-07;
0.0029535;0.00899998;-2.45315e-12;-0.00202045;-1.89265e-07;
0.0029545;0.00900002;-2.45315e-12;-0.00202045;-1.88644e-07;
0.0029555;0.00899998;-2.45315e-12;-0.00202045;-1.88027e-07;
0.0029565;0.00900002;-2.45137e-12;-0.00202045;-1.87415e-07;
0.0029575;0.00899998;-2.45137e-12;-0.00202045;-1.86806e-07;
0.0029585;0.00900002;-2.45315e-12;-0.00202045;-1.86202e-07;
0.0029595;0.00899998;-2.45315e-12;-0.00202045;-1.85601e-07;
0.0029605;0.00900002;-2.45137e-12;-0.00202045;-1.85004e-07;
0.0029615;0.00899998;-2.45137e-12;-0.00202045;-1.84411e-07;
0.0029625;0.00900002;-2.45315e-12;-0.00202045;-1.83821e-07;
0.0029635;0.00899998;-2.45315e-12;-0.00202045;-1.83236e-07;
0.0029645;0.00900002;-2.45137e-12;-0.00202045;-1.82654e-07;
0.0029655;0.00899998;-2.45137e-12;-0.00202045;-1.82075e-07;
0.0029665;0.00900002;-2.45315e-12;-0.00202045;-1.81501e-07;
0.0029675;0.00899998;-2.45315e-12;-0.00202045;-1.8093e-07;
0.0029685;0.00900002;-2.45137e-12;-0.00202045;-1.80362e-07;
0.0029695;0.00899998;-2.45315e-12;-0.00202045;-1.79798e-07;
0.0029705;0.00900002;-2.45315e-12;-0.00202045;-1.79238e-07;
0.0029715;0.00899998;-2.45137e-12;-0.00202045;-1.78681e-07;
0.0029725;0.00900002;-2.45315e-12;-0.00202045;-1.78127e-07;
0.0029735;0.00899998;-2.45315e-12;-0.00202045;-1.77577e-07;
0.0029745;0.00900002;-2.45315e-12;-0.00202045;-1.7703e-07;
0.0029755;0.00899998;-2.45315e-12;-0.00202045;-1.76487e-07;
0.0029765;0.00900002;-2.45315e-12;-0.00202045;-1.75947e-07;
0.0029775;0.00899998;-2.45315e-12;-0.00202045;-1.7541e-07;
0.0029785;0.00900002;-2.45137e-12;-0.00202045;-1.74876e-07;
0.0029795;0.00899998;-2.45137e-12;-0.00202045;-1.74346e-07;
0.0029805;0.00900002;-2.45315e-12;-0.00202045;-1.73819e-07;
0.0029815;0.00899998;-2.45315e-12;-0.00202045;-1.73295e-07;
0.0029825;0.00900002;-2.45315e-12;-0.00202045;-1.72774e-07;
0.0029835;0.00899998;-2.45315e-12;-0.00202045;-1.72256e-07;
0.0029845;0.00900002;-2.45315e-12;-0.00202045;-1.71741e-07;
0.0029855;0.00899998;-2.45315e-12;-0.00202045;-1.71229e-07;
0.0029865;0.00900002;-2.45137e-12;-0.00202045;-1.70721e-07;
0.0029875;0.00899998;-2.45315e-12;-0.00202045;-1.70215e-07;
0.0029885;0.00900002;-2.45315e-12;-0.00202045;-1.69713e-07;
0.0029895;0.00899998;-2.45315e-12;-0.00202045;-1.69213e-07;
0.0029905;0.00900002;-2.4496e-12;-0.00202045;-1.68716e-07;
0.0029915;0.00899998;-2.45315e-12;-0.00202045;-1.68222e-07;
0.0029925;0.00900002;-2.45493e-12;-0.00202045;-1.67731e-07;
0.0029935;0.00899998;-2.45493e-12;-0.00202045;-1.67243e-07;
0.0029945;0.00900002;-2.45493e-12;-0.00202045;-1.66758e-07;
0.0029955;0.00899998;-2.45315e-12;-0.00202045;-1.66275e-07;
0.0029965;0.00900002;-2.45315e-12;-0.00202045;-1.65795e-07;
0.0029975;0.00899998;-2.45315e-12;-0.00202045;-1.65318e-07;
0.0029985;0.00900002;-2.45137e-12;-0.00202045;-1.64844e-07;
0.0029995;0.00899998;-2.45315e-12;-0.00202045;-1.64372e-07;
0.003;0.00900002;-2.45315e-12;-0.00202045;-1.64137e-07;
0.0030001;0.00902799;-2.4567e-12;-0.00202101;-1.6409e-07;
0.0030003;0.009084;-2.46914e-12;-0.00202204;-1.63997e-07;
0.0030007;0.009196;-2.49756e-12;-0.00202399;-1.6381e-07;
0.0030015;0.00942;-2.55618e-12;-0.00202789;-1.63437e-07;
0.0030025;0.0097;-2.64322e-12;-0.00203266;-1.62973e-07;
0.0030035;0.00998;-2.73381e-12;-0.00203736;-1.62512e-07;
0.0030045;0.01026;-2.82618e-12;-0.00204195;-1.62054e-07;
0.0030055;0.01054;-2.915e-12;-0.00204649;-1.61598e-07;
0.0030065;0.01082;-3.00737e-12;-0.00205092;-1.61144e-07;
0.0030075;0.0111;-3.09619e-12;-0.0020553;-1.60694e-07;
0.0030085;0.01138;-3.1779e-12;-0.00205958;-1.60245e-07;
0.0030095;0.01166;-3.25606e-12;-0.00206382;-1.59799e-07;
0.0030105;0.01194;-3.32889e-12;-0.00206798;-1.59356e-07;
0.0030115;0.01222;-3.39817e-12;-0.0020721;-1.58915e-07;
0.0030125;0.0125;-3.46922e-12;-0.00207616;-1.58477e-07;
0.0030135;0.01278;-3.5385e-12;-0.00208018;-1.58041e-07;
0.0030145;0.01306;-3.60245e-12;-0.00208415;-1.57607e-07;
0.0030155;0.01334;-3.66995e-12;-0.00208809;-1.57175e-07;
0.0030165;0.01362;-3.73568e-12;-0.00209198;-1.56746e-07;
0.0030175;0.0139;-3.8014e-12;-0.00209584;-1.5632e-07;
0.0030185;0.01418;-3.86358e-12;-0.00209966;-1.55895e-07;
0.0030195;0.01446;-3.9293e-12;-0.00210346;-1.55473e-07;
0.0030205;0.01474;-3.99503e-12;-0.00210722;-1.55053e-07;
0.0030215;0.01502;-4.0572e-12;-0.00211096;-1.54636e-07;
0.0030225;0.0153;-4.23661e-12;-0.00211466;-1.54221e-07;
0.0030235;0.01558;-5.61684e-12;-0.00211835;-1.53807e-07;
0.0030245;0.01586;-2.07354e-11;-0.00212201;-1.53396e-07;
0.0030255;0.01614;-1.91873e-10;-0.00212564;-1.52988e-07;
0.0030265;0.01642;-2.12534e-09;-0.00212926;-1.52581e-07;
0.0030275;0.0167;-2.38655e-08;-0.00213286;-1.52177e-07;
0.0030285;0.01698;-2.66777e-07;-0.00213643;-1.51774e-07;
0.0030295;0.01726;-2.91039e-06;-0.00213999;-1.51374e-07;
0.0030305;0.01754;-2.65341e-05;-0.0021435;-1.50976e-07;
0.0030315;0.01782;-0.000126368;-0.00214691;-1.5058e-07;
0.0030325;0.0181;-0.000304031;-0.00215029;-1.50186e-07;
0.0030335;0.01838;-0.00051971;-0.00215364;-1.49794e-07;
0.0030345;0.01866;-0.000753973;-0.00215697;-1.49404e-07;
0.0030355;0.01894;-0.00099855;-0.00216028;-1.49016e-07;
0.0030365;0.01922;-0.00124959;-0.00216358;-1.48631e-07;
0.0030375;0.0195;-0.001505;-0.00216686;-1.48247e-07;
0.0030385;0.01978;-0.00176355;-0.00217012;-1.47865e-07;
0.0030395;0.02006;-0.00202447;-0.00217337;-1.47485e-07;
0.0030405;0.02034;-0.00228722;-0.00217661;-1.47107e-07;
0.0030415;0.02062;-0.00255144;-0.00217983;-1.46731e-07;
0.0030425;0.0209;-0.00281685;-0.00218304;-1.46357e-07;
0.0030435;0.02118;-0.00308327;-0.00218624;-1.45984e-07;
0.0030445;0.02146;-0.00335052;-0.00218943;-1.45614e-07;
0.0030455;0.02174;-0.0036185;-0.00219261;-1.45245e-07;
0.0030465;0.02202;-0.0038871;-0.00219577;-1.44879e-07;
0.0030475;0.0223;-0.00415624;-0.00219893;-1.44514e-07;
0.0030485;0.02258;-0.00442586;-0.00220208;-1.44151e-07;
0.0030495;0.02286;-0.00469591;-0.00220522;-1.4379e-07;
0.00305;0.023;-0.00483107;-0.00220679;-1.4361e-07;
0.0030501;0.023;-0.00483121;-0.00220679;-1.43574e-07;
0.0030503;0.023;-0.00483128;-0.00220679;-1.43502e-07;
0.0030507;0.023;-0.00483132;-0.00220679;-1.43359e-07;
0.0030515;0.023;-0.00483133;-0.00220679;-1.43073e-07;
0.0030525;0.023;-0.00483132;-0.00220679;-1.42717e-07;
0.0030535;0.023;-0.00483133;-0.00220679;-1.42363e-07;
0.0030545;0.023;-0.00483132;-0.00220679;-1.4201e-07;
0.0030555;0.023;-0.00483133;-0.00220679;-1.4166e-07;
0.0030565;0.023;-0.00483132;-0.00220679;-1.41311e-07;
0.0030575;0.023;-0.00483133;-0.00220679;-1.40964e-07;
0.0030585;0.023;-0.00483132;-0.00220679;-1.40618e-07;
0.0030595;0.023;-0.00483133;-0.00220679;-1.40274e-07;
0.0030605;0.023;-0.00483132;-0.00220679;-1.39932e-07;
0.0030615;0.023;-0.00483133;-0.00220679;-1.39592e-07;
0.0030625;0.023;-0.00483132;-0.00220679;-1.39253e-07;
0.0030635;0.023;-0.00483133;-0.00220679;-1.38916e-07;
0.0030645;0.023;-0.00483132;-0.00220679;-1.3858e-07;
0.0030655;0.023;-0.00483133;-0.00220679;-1.38246e-07;
0.0030665;0.023;-0.00483132;-0.00220679;-1.37914e-07;
0.0030675;0.023;-0.00483133;-0.00220679;-1.37583e-07;
0.0030685;0.023;-0.00483132;-0.00220679;-1.37254e-07;
0.0030695;0.023;-0.00483133;-0.00220679;-1.36926e-07;
0.0030705;0.023;-0.00483132;-0.00220679;-1.366e-07;
0.0030715;0.023;-0.00483133;-0.00220679;-1.36276e-07;
0.0030725;0.023;-0.00483132;-0.00220679;-1.35953e-07;
0.0030735;0.023;-0.00483133;-0.00220679;-1.35631e-07;
0.0030745;0.023;-0.00483132;-0.00220679;-1.35311e-07;
0.0030755;0.023;-0.00483133;-0.00220679;-1.34993e-07;
0.0030765;0.023;-0.00483132;-0.00220679;-1.34676e-07;
0.0030775;0.023;-0.00483133;-0.00220679;-1.3436e-07;
0.0030785;0.023;-0.00483132;-0.00220679;-1.34046e-07;
0.0030795;0.023;-0.00483133;-0.00220679;-1.33733e-07;
0.0030805;0.023;-0.00483132;-0.00220679;-1.33422e-07;
0.0030815;0.023;-0.00483133;-0.00220679;-1.33113e-07;
0.0030825;0.023;-0.00483132;-0.00220679;-1.32804e-07;
0.0030835;0.023;-0.00483133;-0.00220679;-1.32498e-07;
0.0030845;0.023;-0.00483132;-0.00220679;-1.32192e-07;
0.0030855;0.023;-0.00483133;-0.00220679;-1.31888e-07;
0.0030865;0.023;-0.00483132;-0.00220679;-1.31585e-07;
0.0030875;0.023;-0.00483133;-0.00220679;-1.31284e-07;
0.0030885;0.023;-0.00483132;-0.00220679;-1.30984e-07;
0.0030895;0.023;-0.00483133;-0.00220679;-1.30686e-07;
0.0030905;0.023;-0.00483132;-0.00220679;-1.30389e-07;
0.0030915;0.023;-0.00483133;-0.00220679;-1.30093e-07;
0.0030925;0.023;-0.00483132;-0.00220679;-1.29798e-07;
